date,daily_return
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,-0.001997003995005695
2017-05-11,-0.007803790412486142
2017-05-12,0.008614232209737876
2017-05-15,0.014110657259561843
2017-05-16,0.0007323324789456092
2017-05-17,0.014270032930845025
2017-05-18,-0.01118326118326111
2017-05-19,-0.0014593214155417121
2017-05-22,0.0029229082937523593
2017-05-23,0.0003642987249542499
2017-05-24,0.0040058266569558
2017-05-25,0.0007254261878851556
2017-05-26,0.023321793765857367
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,-0.001997003995005735
2017-08-16,0.001618646811265778
2017-08-17,0.0012928248222364685
2017-08-18,0.0035506778566818374
2017-08-21,0.0077195239626890256
2017-08-22,0.0015959144589849945
2017-08-23,0.002230720203951594
2017-08-24,0.003179650238473571
2017-08-25,-0.006656101426307358
2017-08-28,0.02029202425015955
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-23,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,-0.0019970039950056775
2018-02-22,0.02252928807449685
2018-02-23,0.011163337250293762
2018-02-26,0.012783265543288812
2018-02-27,0.008605851979345956
2018-02-28,-0.02844141069397054
2018-03-01,-0.00819672131147546
2018-03-02,0.005903187721369603
2018-03-05,0.0014671361502348029
2018-03-06,0.00498095517140341
2018-03-07,0.0081632653061225
2018-03-08,-0.008097165991902883
2018-03-09,0.013411078717201146
2018-03-12,0.012370540851553561
2018-03-13,-0.003125888036373888
2018-03-14,-0.014253135689851829
2018-03-15,-0.002891844997108096
2018-03-16,0.008700696055684456
2018-03-19,-0.011788384128809757
2018-03-20,0.00290951411114356
2018-03-21,0.007832898172323653
2018-03-22,-0.008635578583765114
2018-03-23,-0.045296167247386804
2018-03-26,-0.01125304136253043
2018-03-27,0.017840664410950533
2018-03-28,-0.014203686914475626
2018-03-29,-0.008277130594727239
2018-03-30,0.01731066460587337
2018-04-02,-0.0018231540565178137
2018-04-03,-0.01156773211567731
2018-04-04,0.0024638127502309703
2018-04-09,-0.004608294930875577
2018-04-10,0.001543209876543274
2018-04-11,0.024961479198767185
2018-04-12,-0.0018039687312086969
2018-04-13,-0.005120481927710795
2018-04-16,-0.01725703905540407
2018-04-17,-0.013247073321010527
2018-04-18,-0.010615048392132275
2018-04-19,-0.0050489113284949635
2018-04-20,0.010149064383127328
2018-04-23,-0.016954474097331397
2018-04-24,0.009900990099009877
2018-04-25,0.017394054395952065
2018-04-26,-0.0006216972334474526
2018-04-27,-0.018973561430793137
2018-05-02,0.0012682308180089698
2018-05-03,-0.004433185560481345
2018-05-04,0.00954198473282443
2018-05-07,-0.0031505986137365456
2018-05-08,0.018647281921618037
2018-05-09,0.01396214706794912
2018-05-10,0.0003059975520197484
2018-05-11,0.006729886815539934
2018-05-14,-0.006684898207231858
2018-05-15,0.010400734169470688
2018-05-16,-0.002119285498032105
2018-05-17,-0.004854368932038811
2018-05-18,-0.009146341463414637
2018-05-21,0.019384615384615504
2018-05-22,-0.002112888620585585
2018-05-23,-0.007864488808227566
2018-05-24,-0.012804878048780378
2018-05-25,-0.00957381099444118
2018-05-28,0.0
2018-05-29,0.0034299968818211207
2018-05-30,-0.021131137352392783
2018-05-31,-0.004444444444444471
2018-06-01,0.0121173469387755
2018-06-04,0.003465658475110376
2018-06-05,0.004081632653061083
2018-06-06,0.00969355847404645
2018-06-07,0.0037163208423659426
2018-06-08,-0.007096575131132355
2018-06-11,-0.018334369173399655
2018-06-12,0.008547008547008628
2018-06-13,0.007532956685499021
2018-06-14,-0.01152647975077883
2018-06-15,-0.001575795776867188
2018-06-19,-0.007891414141414272
2018-06-20,-0.03754374801145408
2018-06-21,0.004958677685950414
2018-06-22,-0.013815789473684092
2018-06-25,0.012675116744496319
2018-06-26,-0.03194993412384719
2018-06-27,0.0006805035726437002
2018-06-28,-0.03502210132607942
2018-06-29,-0.00035236081747706745
2018-07-02,0.028903771589707236
2018-07-03,-0.030489893799246142
2018-07-04,-0.006713780918728018
2018-07-05,-0.009960868018498815
2018-07-06,-0.008264462809917454
2018-07-09,0.013768115942029088
2018-07-10,0.03216583273766977
2018-07-11,-0.020775623268698067
2018-07-12,0.0010608203677509734
2018-07-13,0.030377958318615457
2018-07-16,0.0006856359273225351
2018-07-17,-0.00548132922233639
2018-07-18,-0.004478126076472459
2018-07-19,-0.001038062283737153
2018-07-20,-0.006234845860755025
2018-07-23,0.01707912164517242
2018-07-24,0.017477724468814303
2018-07-25,0.01783328662849435
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,-0.0019970039950057803
2018-08-09,-0.016375934496262172
2018-08-10,0.02823018458197627
2018-08-13,-0.008095740936290015
2018-08-14,0.005677785663591094
2018-08-15,-0.004940014114326204
2018-08-16,-0.03617021276595724
2018-08-17,0.011773362766740245
2018-08-20,-0.02436363636363657
2018-08-21,0.009690644800596546
2018-08-22,0.023624953857511986
2018-08-23,-0.003606202668590064
2018-08-24,0.0007238508867174797
2018-08-27,0.006509945750451907
2018-08-28,0.028386633129716364
2018-08-29,-0.005241090146750754
2018-08-30,-0.0031612223393043463
2018-08-31,-0.01691331923890073
2018-09-03,-0.0057347670250895
2018-09-04,-0.001441961067051267
2018-09-05,0.01010830324909739
2018-09-06,-0.021086490350250228
2018-09-07,-0.006206644760861593
2018-09-10,-0.0003673769287287364
2018-09-11,-0.012495406100698412
2018-09-12,-0.0052102716784517625
2018-09-13,0.0041152263374487266
2018-09-14,0.0022354694485839997
2018-09-17,-0.006319702602230448
2018-09-18,-0.008978675645342363
2018-09-19,0.026047565118912944
2018-09-20,0.01839587932303146
2018-09-21,0.0028901734104045712
2018-09-25,0.021253602305475766
2018-09-26,0.0010582010582010641
2018-09-27,0.008809020436927327
2018-09-28,0.0006985679357318883
2018-10-08,-0.016055846422338725
2018-10-09,-0.029443064916636997
2018-10-10,0.0010964912280699705
2018-10-11,-0.03687477181453078
2018-10-12,-0.027293404094010657
2018-10-15,0.023772408417770948
2018-10-16,-0.01865245527217365
2018-10-17,0.005818463925523694
2018-10-18,-0.01928268414963355
2018-10-19,-0.025560361777428188
2018-10-22,0.06456820016142036
2018-10-23,0.03790750568612592
2018-10-24,-0.041636230825420034
2018-10-25,-0.025152439024390273
2018-10-26,0.038311180609851475
2018-10-29,-0.01844879518072285
2018-10-30,-0.037591100882240255
2018-10-31,0.02152251893184548
2018-11-01,0.025751072961373307
2018-11-02,0.0414606314187905
2018-11-05,-0.0036523009495981265
2018-11-06,-0.011730205278592368
2018-11-07,-0.0022255192878340544
2018-11-08,0.0007434944237919689
2018-11-09,-0.019687964338781828
2018-11-12,-0.011746873815839037
2018-11-13,0.00306748466257663
2018-11-14,0.022935779816513666
2018-11-15,-0.011210762331838629
2018-11-16,0.018140589569161102
2018-11-19,0.0014847809948033463
2018-11-20,0.005930318754632951
2018-11-21,-0.029845246868091334
2018-11-22,0.015191796429927778
2018-11-23,-0.008230452674897238
2018-11-26,-0.026405130139569872
2018-11-27,0.003099573808601372
2018-11-28,-0.005407493240633405
2018-11-29,0.024854368932038597
2018-11-30,-0.019325502084122557
2018-12-03,0.04907264296754252
2018-12-04,-0.004788213627992731
2018-12-05,-0.009622501850481108
2018-12-06,-0.002615844544095536
2018-12-07,-0.013862869988759983
2018-12-10,-0.011778115501519677
2018-12-11,0.0
2018-12-12,0.008458285274894393
2018-12-13,0.0
2018-12-14,0.014487228364467952
2018-12-17,-0.019541525742202144
2018-12-18,-0.0053660406285931765
2018-12-19,-0.008092485549133104
2018-12-20,-0.01670551670551665
2018-12-21,-0.00948241801659417
2018-12-24,-0.01675309134423623
2018-12-25,-0.004056795131845825
2018-12-26,0.0
2018-12-27,0.012219959266802395
2018-12-28,-0.015694164989939495
2019-01-02,0.00490596892886336
2019-01-03,-0.021969080553295366
2019-01-04,-0.006239600665557559
2019-01-07,0.045207199665131995
2019-01-08,-0.0008009611533839882
2019-01-09,0.004809619238476981
2019-01-10,0.003988831272437044
2019-01-11,0.0007945967421533999
2019-01-14,0.009527590313616567
2019-01-15,-0.008651199370821988
2019-01-16,0.022610075366917903
2019-01-17,-0.0007757951900697513
2019-01-18,-0.003105590062111744
2019-01-21,0.015489335280373568
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-19,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,-0.001997003995005768
2019-05-14,-0.017560664112388234
2019-05-15,0.010399740006499828
2019-05-16,0.0144741074300418
2019-05-17,0.00729232720355104
2019-05-20,-0.030217186024551437
2019-05-21,-0.009412528399870163
2019-05-22,0.01605504587155962
2019-05-23,-0.009351821992905506
2019-05-24,-0.012695312500000102
2019-05-27,0.0016485328058028343
2019-05-28,0.012179065174456985
2019-05-29,0.0039024390243902404
2019-05-30,0.0019436345966958193
2019-05-31,-0.0012932428063368885
2019-06-03,0.0009711880867594682
2019-06-04,-0.0025873221216041373
2019-06-05,-0.0016212710765239934
2019-06-06,-0.010717765508282013
2019-06-10,-0.006237688772160091
2019-06-11,0.013214403700033024
2019-06-12,0.031191773394196258
2019-06-13,0.0
2019-06-14,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,-0.0019970039950056515
2019-08-12,-0.00973006905210304
2019-08-13,0.006022187004754529
2019-08-14,0.013232514177693704
2019-08-15,-0.02767412935323394
2019-08-16,0.02270546850015991
2019-08-19,0.014696685428392805
2019-08-20,0.01633281972265025
2019-08-21,-0.003032140691328085
2019-08-22,0.00334549878345506
2019-08-23,0.00030312215822961844
2019-08-26,-0.009090909090908901
2019-08-27,0.007951070336391199
2019-08-28,0.007281553398058314
2019-08-29,-0.001807228915662613
2019-08-30,0.002715751357875622
2019-09-02,-0.005115859163406383
2019-09-03,0.015426497277676839
2019-09-04,-0.0002978850163837393
2019-09-05,0.018474374255065727
2019-09-06,0.008512420713867574
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,-0.0019970039950055556
2020-02-07,0.014105642256902737
2020-02-10,-0.0005918910920391708
2020-02-11,0.012140953509031948
2020-02-12,0.008777062609713063
2020-02-13,0.008990719257540736
2020-02-14,-0.007185972980741609
2020-02-17,0.011870295309785815
2020-02-18,0.02031473533619441
2020-02-19,-0.005888951205832872
2020-02-20,0.005359661495063567
2020-02-21,0.019079685746352396
2020-02-24,0.0
2020-02-25,-0.0198237885462555
2020-02-26,0.003651685393258413
2020-02-27,0.005317660229499117
2020-02-28,-0.02032293986636985
2020-03-02,-0.01761864165956244
2020-03-03,0.04888631761643044
2020-03-04,-0.014340871483728573
2020-03-05,0.02406267487409078
2020-03-06,0.004371584699453592
2020-03-09,-0.026931447225244938
2020-03-10,-0.021246854906346105
2020-03-11,0.02456441016852341
2020-03-12,-0.029272372456091468
2020-03-13,-0.04020677771395747
2020-03-16,0.01555954518252537
2020-03-17,-0.03712433706540958
2020-03-18,-0.01621787025703804
2020-03-19,-0.022395023328149296
2020-03-20,-0.0069996818326439275
2020-03-23,-0.023069528997116305
2020-03-24,0.01607084289931112
2020-03-25,0.03357004519044554
2020-03-26,-0.0031230480949405847
2020-03-27,0.014411027568922331
2020-03-30,-0.021618282890673347
2020-03-31,0.013888888888889016
2020-04-01,-0.01214196762141984
2020-04-02,-0.001890954932240692
2020-04-03,0.016419324281654497
2020-04-07,0.015532774153463847
2020-04-08,0.0018354236769653458
2020-04-09,0.00458015267175582
2020-04-10,-0.0015197568389057373
2020-04-13,-0.00791476407914761
2020-04-14,0.003068425897514499
2020-04-15,0.013765677577240822
2020-04-16,-0.010561255280627789
2020-04-17,0.013418725221104119
2020-04-20,0.0036111947035811346
2020-04-21,-0.001799100449775027
2020-04-22,-0.01231601081405854
2020-04-23,0.016119221411192312
2020-04-24,-0.007482789583956917
2020-04-27,-0.004523522316043314
2020-04-28,0.008482278097546276
2020-04-29,0.001802343045959662
2020-04-30,0.011694152923538184
2020-05-06,-0.0019989999999999856
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
